Code_postal;Libelle_acheminement
02150;NIZY LE COMTE
02310;NOGENT L ARTAUD
02800;NOUVION LE COMTE
02860;NOUVION LE VINEUX
02550;ORIGNY EN THIERACHE
02390;ORIGNY STE BENOITE
02210;OULCHY LE CHATEAU CUGNY LES CROUTTES
02190;PIGNICOURT
02480;PITHON
02120;PROISY
02120;PROIX
02190;PROVISEUX ET PLESNOY
02600;PUISEUX EN RETZ
02220;QUINCY SOUS LE MONT
02110;RAMICOURT
02360;RESIGNY
02240;RIBEMONT
02260;ROCQUIGNY
02120;ROMERY
02590;ROUPY
02100;ROUVROY
02210;GRAND ROZOY
02120;SAINS RICHAUMONT
02290;ST BANDRY
02360;ST CLEMENT
02340;STE GENEVIEVE
02640;ST SIMON
02310;SAULCHERY
02590;SAVY
02200;SEPTMONTS
02220;SERCHES
02140;LE SOURD
02600;TAILLEFONTAINE
02800;TRAVECY
02460;TROESNES
59630;LOOBERGHE
59600;MAIRIEUX
59870;MARCHIENNES
59252;MARCQ EN OSTREVENT
59990;MARESCHES
59770;MARLY
59550;MAROILLES
59164;MARPENT
59252;MARQUETTE EN OSTREVANT
59360;MAZINGHIEN
59470;MERCKEGHEM
59143;MILLAM
59620;MONCEAU ST WAAST
59234;MONCHECOURT
59246;MONS EN PEVELE
59330;NEUF MESNIL
59218;NEUVILLE EN AVESNOIS
59850;NIEPPE
59139;NOYELLES LES SECLIN
59162;OSTRICOURT
59670;OUDEZEELE
59670;OXELAERE
59840;PERENCHIES
59494;PETITE FORET
59284;PITGAM
59218;POIX DU NORD
59530;POTELLE
59840;PREMESQUES
59185;PROVIN
59243;QUAROUBLE
59269;QUERENAING
59920;QUIEVRECHAIN
59320;RADINGHEM EN WEPPES
59177;RAINSARS
59980;REUMONT
59870;RIEULAY
59230;ROSULT
59100;ROUBAIX
59262;SAINGHIN EN MELANTOIS
59177;SAINS DU NORD
59163;ST AYBERT
59292;ST HILAIRE LEZ CAMBRAI
59880;ST SAULVE
59114;ST SYLVESTRE CAPPEL
59218;SALESCHES
59113;SECLIN
59174;LA SENTINELLE
59490;SOMAIN
59114;TERDEGHEM
59229;TETEGHEM COUDEKERQUE VILLAGE
59224;THIANT
59870;TILLOY LEZ MARCHIENNES
59300;VALENCIENNES
59730;VERTAIN
59970;VICQ
59234;VILLERS AU TERTRE
59188;VILLERS EN CAUCHIES
59127;WALINCOURT SELVIGNY SELVIGNY
59118;WAMBRECHIES
59870;WANDIGNIES HAMAGE
59252;WASNES AU BAC
59290;WASQUEHAL
59220;WAVRECHAIN SOUS DENAIN
59380;WEST CAPPEL
60480;ABBEVILLE ST LUCIEN
60620;ACY EN MULTIEN
60000;ALLONNE
60130;ANGIVILLERS
60250;ANGY
60190;ARSY
60350;ATTICHY
60800;AUGER ST VINCENT
60390;AUNEUIL
60930;BAILLEUL SUR THERAIN
60170;BAILLY
60620;BARGNY
60700;BAZICOURT
60310;BEAULIEU LES FONTAINES
60390;BEAUMONT LES NONAINS
60540;BELLE EGLISE
60490;BELLOY
60390;BERNEUIL EN BRAY
60350;BERNEUIL SUR AISNE
60370;BERTHECOURT
60129;BETHANCOURT EN VALOIS
60120;BLANCFOSSE
60220;BLARGIES
60440;BOISSY FRESNOY
60120;BONVILLERS
60620;BOUILLANCY
60490;BOULOGNE LA GRASSE
60220;BOUTAVENT
60870;BRENOUILLE
60510;BRESLES
60640;CAMPAGNE
60220;CANNY SUR THERAIN
60130;CATILLON FUMECHON
60210;CEMPUIS
60300;CHAMANT
60230;CHAMBLY
88140;AINGEVILLE
88320;AINVELLE
88700;ANGLEMONT
88260;ATTIGNY
88300;AUTIGNY LA TOUR
88630;AVRANVILLE
88600;AYDOILLES
88640;BARBEY SEROUX
88130;BATTEXEY
88600;BEAUMENIL
88600;BELMONT SUR BUTTANT
88450;BETTEGNEY ST BRICE
88500;BETTONCOURT
88600;BOIS DE CHAMP
88260;BONVILLET
88500;BOULAINCOURT
88130;BRANTIGNY
88640;CHAMPDRAY
88240;LA CHAPELLE AUX BOIS GREMIFONTAINE
88460;CHARMOIS DEVANT BRUYERES
88330;CHATEL SUR MOSELLE
88170;CHATENOIS VALAINCOURT
88300;CIRCOURT SUR MOUZON
88410;CLAUDON
88630;CLEREY LA COTE
88240;LE CLERJUS
88140;CRAINVILLIERS
88000;DEYVILLERS
88000;DIGNONVILLE
88000;DOGNEVILLE
88800;DOMJULIEN GIROVILLERS SOUS MONTFORT
88260;DOMMARTIN LES VALLOIS
88600;DOMPIERRE
88000;EPINAL
88260;ESCLES
88450;EVAUX ET MENIL
88600;FONTENAY
88530;LA FORGE
88390;LES FORGES
88600;FREMIFONTAINE
88500;FRENELLE LA GRANDE
88350;FREVILLE
88270;GELVECOURT ET ADOMPT
88170;GEMMELAINCOURT
88320;GIGNEVILLE
88270;GORHEY
88210;GRANDRUPT
88630;GREUX
88270;HAGECOURT
88170;HOUECOURT
88630;JUBAINVILLE
88640;JUSSARUPT
88130;LANGLEY
88600;LEPANGES SUR VOLOGNE
88490;LESSEUX
88270;MADECOURT
88300;MARTIGNY LES GERBONVAUX
88630;MIDREVAUX
88410;MONTHUREUX SUR SAONE
88170;MORELMAISON
88600;MORTAGNE
88600;NONZEVILLE
88700;NOSSONCOURT
88600;PIERREPONT SUR L ARENTELE
88230;PLAINFAING
88160;RAMONCHAMP
88270;RANCOURT
88410;REGNEVELLE
88390;RENAUVOID
88300;ROLLAINVILLE
88170;ROUVRES LA CHETIVE
88630;RUPPES
88700;STE BARBE
88700;ST GENEST
88700;ST GORGON
88170;ST MENGE
88800;ST REMIMONT
88210;ST STAIL
88170;SANDAUCOURT
88300;SARTES
88210;LE SAULCY
88140;SAULXURES LES BULGNEVILLE
88290;SAULXURES SUR MOSELOTTE
88130;SAVIGNY
88630;SERAUMONT
88120;LE SYNDICAT
88120;LE SYNDICAT JULIENRUPT
88460;TENDON
88350;TRAMPOT
88120;VAGNEY
88340;LE VAL D AJOL
88800;VALLEROY LE SEC
88230;LE VALTIN
88000;VAUDEVILLE
88330;VAXONCOURT
88260;VIOMENIL
88170;VOUXEY
88460;XAMONTARUPT
89390;AISY SUR ARMANCON
89320;ARCES DILO
30530;CHAMBORIGAUD
30870;CLARENSAC
30920;CODOGNAN
30200;CODOLET
30460;COLOGNAC
30300;COMPS
30111;CONGENIES
30140;CORBES
30170;DURFORT ET ST MARTIN DE SOSSENAC
30250;FONTANES
30300;FOURQUES
30450;GENOLHAC PONT DE RASTEL
30630;GOUDARGUES
30110;LA GRAND COMBE LA LEVADE
30240;LE GRAU DU ROI
30290;LAUDUN L ARDOISE
30250;LECQUES
30350;LEDIGNAN
30960;LES MAGES
30960;LE MARTINET
30350;MARUEJOLS LES GARDON
30840;MEYNES
30150;MONTFAUCON
30190;MOUSSAC
30121;MUS
30500;POTELIERES
30330;POUGNADORESSE
30160;ROBIAC ROCHESSADOULE
30650;ROCHEFORT DU GARD
30130;ST ALEXANDRE
30210;ST BONNET DU GARD
30460;ST BONNET DE SALENDRINQUE
30110;STE CECILE D ANDORGE
30260;ST CLEMENT
30460;STE CROIX DE CADERLE
30980;ST DIONISY
30960;ST FLORENT SUR AUZONNET
30150;ST GENIES DE COMOLAS
30800;ST GILLES
30210;ST HILAIRE D OZILHAN
30960;ST JEAN DE VALERISCLE
30270;ST JEAN DU GARD
30440;ST JULIEN DE LA NEF
30440;ST LAURENT LE MINIER
30480;ST PAUL LA COSTE
30330;ST PONS LA CALM
30700;ST QUENTIN LA POTERIE
30440;ST ROMAN DE CODIERES
30700;SERVIERS ET LABAUME
30460;SOUDORGUES
30126;TAVEL
30750;TREVES
30700;VALLABRIX
30570;VALLERAUGUE
30600;VAUVERT MONTCALM
30360;VEZENOBRES
30260;VIC LE FESQ
30400;VILLENEUVE LES AVIGNON
30770;VISSEC
31230;AGASSAC
31550;AIGNES
31450;AYGUESVIVES
31510;ANTICHAN DE FRONTIGNES
31110;ARTIGUE
31140;AUCAMVILLE
31840;AUSSONNE
31190;AUTERIVE
31130;BALMA
31510;BARBAZAN
31290;BEAUTEVILLE
31700;BEAUZELLE
31450;BELBERAUD
31540;BELESTA EN LAURAGAIS
31480;BELLESSERRE
31440;BEZINS GARRAUX
31110;BILLIERE
31350;BLAJAN
31390;BOIS DE LA PIERRE
31470;BONREPOS SUR AUSSONNELLE
31440;BOUTX ARGUT DESSUS
31480;BRIGNEMONT
31150;BRUGUIERES
31660;BUZET SUR TARN
31160;CABANAC CAZAUX
31470;CAMBERNARD
31460;CAMBIAC
31780;CASTELGINEST
31350;CASTERA VIGNOLES
31580;CAZARIL TAMBOURES
31160;CHEIN DESSUS
31550;CINTEGABELLE
31450;CORRONSAC
31480;COX
31210;LE CUING
31450;DONNEVILLE
31470;EMPEAUX
31350;ESCANECRABE
31440;ESTENOS
31440;EUP
31230;FABAS
70180;VOLON
71380;ALLERIOT
71510;ALUZE
71550;ANOST
71400;AUTUN ST PANTALEON
71400;AUXY
71220;BALLORE
71540;BARNAY
71240;BEAUMONT SUR GROSNE
71270;BEAUVERNOIS
71270;BELLEVESVRE
71250;BERGESSERIN
71250;BERGESSERIN BERGESSERIN LA CHATELAINE
71330;BOSJEAN
71330;BOUHANS
71520;BOURGVILAIN
71110;BRIANT
71290;BRIENNE
71500;BRUAILLES
71260;BURGY
71960;BUSSIERES
71150;CHAGNY
71100;CHALON SUR SAONE
71510;CHAMILLY
71460;CHAMPAGNY SOUS UXELLES
71570;CHANES
71260;CHARBONNIERES
71250;CHATEAU
71800;CHATENAY
71150;CHAUDENAY
71540;CHISSEY EN MORVAN
71420;CIRY LE NOBLE
71250;CLUNY
71460;COLLONGE EN CHAROLLAIS
71990;LA COMELLE
71460;CORMATIN
71170;COUBLANC
71490;COUCHES
71480;CUISEAUX
71290;CUISERY
71800;CURBIGNY
71130;CURDIN
71460;CURTIL SOUS BURNAND
71320;CUZY
71190;DETTEY
71160;DIGOIN VIGNY LES PARAY
71520;DOMPIERRE LES ORMES
71520;DOMPIERRE LES ORMES MEULIN
71640;DRACY LE FORT
71210;ECUISSES
71240;ETRIGNY
71150;FARGES LES CHALON
71580;LE FAY
71340;FLEURY LA MONTAGNE
71390;FLEY
71530;FRAGNES LA LOYERE
71290;LA GENETE
71590;GERGY
71800;GIBLES
71990;LA GRANDE VERRIERE
71760;GRURY
71600;L HOPITAL LE MERCIER
71290;HUILLY SUR SEILLE
71870;HURIGNY
71760;ISSY L EVEQUE
71240;LAIVES
71870;LAIZE
71190;LAIZY
71240;LALHEUE
71140;LESME
71570;LEYNES
71500;LOUHANS
71260;LUGNY
71100;LUX
71000;MACON FLACE LES MACON
71000;MACON LOCHE
71140;MALTAT
71300;MARIGNY
71220;LE ROUSSET MARIZY MARIZY
71760;MARLY SOUS ISSY
71220;MARTIGNY LE COMTE
71470;MENETREUIL
71500;MONTAGNY PRES LOUHANS
71270;MONT LES SEURRE
71300;MONT ST VINCENT
71360;MORLET
71270;MOUTHIER EN BRESSE
71240;NANTON
71290;ORMES
71800;OUROUX SOUS LE BOIS STE MARIE
71150;PARIS L HOPITAL
71510;PERREUIL
71960;PIERRECLOS
71600;POISSON
71270;POURLANS
71460;LE PULEY
71290;RANCY
71470;ROMENAY
71550;ROUSSILLON EN MORVAN
71150;RULLY
02120;TUPIGNY
02000;URCEL
02370;VAILLY SUR AISNE
02140;LA VALLEE AU BLE
02220;VASSENY
02540;VENDIERES
02490;VERMAND
02290;VEZAPONIN
02290;VIC SUR AISNE
02540;VIELS MAISONS
02210;VILLEMONTOIRE
02600;VILLERS COTTERETS
02600;VILLERS COTTERETS PISSELEUX
02130;VILLERS SUR FERE
02340;VINCY REUIL ET MAGNY
02140;VOHARIES
02830;WATIGNY
02320;WISSIGNICOURT
03360;AINAY LE CHATEAU
03120;BARRAIS BUSSOLLES
03390;BEAUNE D ALLIER
03440;BUXIERES LES MINES
03350;CERILLY
03320;CHATEAU SUR ALLIER
03220;CHAVROCHES
03370;CHAZEMAIS
03210;CHEMILLY
03230;CHEVAGNES
03330;CHIRAT L EGLISE
03600;COLOMBIER
03600;COMMENTRY
03430;COSNE D ALLIER
03370;COURCAIS
03410;DOMERAT
03170;DOYET
03450;EBREUIL
03330;ECHASSIERES
03190;ESTIVAREILLES
03250;FERRIERES SUR SICHON
03400;GENNETINES
03190;HERISSON
03250;LAVOINE
03410;LIGNEROLLES
03190;HAUT BOCAGE MAILLET
03420;MARCILLAT EN COMBRAILLE
03270;MARIOL
03250;LE MAYET DE MONTAGNE
03800;MAZERIER
03500;MEILLARD
03150;MONTAIGU LE BLIN
03340;MONTBEUGNY
03130;MONTCOMBROUX LES MINES
03170;MONTVICQ
03250;NIZEROLLES
03420;RONNET
03160;ST AUBIN LE MONIAL
03390;ST BONNET DE FOUR
03120;ST CHRISTOPHE
03420;ST FARGEOL
03150;ST GERAND LE PUY
03140;ST GERMAIN DE SALLES
03420;ST MARCEL EN MARCILLAT
03250;ST NICOLAS DES BIEFS
03470;SALIGNY SUR ROUDON
03150;SANSSAT
03240;LE THEIL
03230;THIEL SUR ACOLIN
03380;TREIGNAT
03240;TRONGET
03220;VARENNES SUR TECHE
03310;VILLEBRET
03370;VIPLAIX
03140;VOUSSAC
04510;AIGLUN
04240;ANNOT
04110;AUBENAS LES ALPES
04140;AUZET
04400;BARCELONNETTE
04250;BAYONS REYNIER
04250;BELLAFFAIRE
04340;LA BREOLE
04210;BRUNET
04120;CASTELLANE
04160;CHATEAU ARNOUX ST AUBAN
04250;CHATEAUFORT
05110;CLARET
04330;CLUMANC
04370;COLMARS LES ALPES
04200;ENTREPIERRES VILHOSC
04320;ENTREVAUX
04800;ESPARRON DE VERDON
04800;ESPARRON DE VERDON ALBIOSC
04250;FAUCON DU CAIRE
04230;FONTIENNE
04300;FORCALQUIER
04800;GREOUX LES BAINS
04230;MALLEFOUGASSE AUGES
04300;MANE
04250;MELVE
04510;MIRABEAU
60500;CHANTILLY
60240;CHAUMONT EN VEXIN
60150;CHEVINCOURT
60440;CHEVREVILLE
60280;CLAIROIX
60110;CORBEIL CERF
60120;CORMEILLES
60850;LE COUDRAY ST GERMER
60150;COUDUN
60350;COULOISY
60350;COURTIEUX
60580;COYE LA FORET
60112;CRILLON
60400;CRISOLLES
60350;CROUTOY
60130;CUIGNIERES
60400;CUTS
60590;ERAGNY SUR EPTE
60530;ERCUIS
60120;ESQUENNOY
60190;ESTREES ST DENIS
60600;ETOUY
60590;FLAVACOURT
60700;FLEURINES
60480;FONTAINE ST LUCIEN
60240;FRESNE LEGUILLON
60127;FRESNOY LA RIVIERE
60640;FRETOY LE CHATEAU
60480;FROISSY
60400;GENVRY
60650;GLATIGNY
60420;GODENVILLERS
60000;GOINCOURT
32200;STE MARIE
32110;ST MARTIN D ARMAGNAC
32300;ST MAUR
32400;ST MONT
32270;ST SAUVY
32450;SARAMON
32120;SARRANT
32300;SAUVIAC
32130;SEYSSES SAVES
32420;SIMORRE
32430;SIRAC
32260;TACHOIRES
32170;TILLAC
32450;TIRENT PONTEJAC
32380;TOURNECOUPE
32400;VIELLA
32200;ST CAPRAIS
33510;ANDERNOS LES BAINS
33120;ARCACHON
33740;ARES
33640;AYGUEMORTE LES GRAVES
33190;BASSANNE
33760;BELLEFOND
33800;BORDEAUX
33270;BOULIAC
33420;BRANNE
33124;BRANNENS
33720;BUDOS
33140;CADAUJAC
33410;CADILLAC
33240;CADILLAC EN FRONSADAIS
33360;CAMBLANES ET MEYNAC
33190;CAMIRAN
33460;CANTENAC
33760;CANTOIS
33210;CASTILLON DE CASTETS
33540;CAUMONT
33690;CAUVIGNAC
33350;CIVRAC SUR DORDOGNE
33340;CIVRAC EN MEDOC
33540;CLEYRAC
33240;CUBZAC LES PONTS
33420;DARDENAC
33580;DIEULIVOL
33350;DOULEZON
33820;ETAULIERS
33320;EYSINES
33410;GABARNAC
33133;GALGON
33420;GENISSAC
33840;GOUALADE
33660;GOURS
33230;GUITRES
33550;HAUX
33890;JUILLAC
33460;LABARDE
33240;LA LANDE DE FRONSAC
33138;LANTON TAUSSAT
33410;LAROQUE
33690;LAVAZAN
33970;LEGE CAP FERRET
33210;LEOGEATS
33840;LERM ET MUSSET
33340;LESPARRE MEDOC
33360;LIGNAN DE BORDEAUX
33190;LOUBENS
33370;LOUPES
89290;AUXERRE VAUX
89270;BESSY SUR CURE
89500;LES BORDES
89320;CERILLY
89800;CHABLIS POINCHY
89260;LA CHAPELLE SUR OREUSE
89120;CHARNY OREE DE PUISAYE MALICORNE
89120;CHARNY OREE DE PUISAYE PERREUX
89120;CHARNY OREE DE PUISAYE ST MARTIN SUR OUANNE
89660;CHATEL CENSOIR
89690;CHEROY
89580;COULANGES LA VINEUSE
89140;COURLON SUR YONNE
89150;COURTOIN
89116;CUDOT
89420;CUSSY LES FORGES
89500;EGRISELLES LE BOCAGE
89290;ESCOLIVES STE CAMILLE
89110;LA FERTE LOUPIERE
89190;FLACY
89800;FLEYS
89550;HERY
89190;LAILLY
89520;LAINSECQ
89660;LICHERES SUR YONNE
89270;LUCY SUR CURE
89100;MAILLOT
89270;MAILLY LA VILLE
89440;MASSANGIS CIVRY SUR SEREIN
89210;MERCY
89660;MERRY SUR YONNE
89150;MONTACHER VILLEGARDIN
89100;NAILLY
89310;NOYERS
89390;NUITS
89160;PACY SUR ARMANCON
89390;PERRIGNY SUR ARMANCON
89740;PIMELLES
89140;PLESSIS ST JEAN
89240;POURRAIN
89290;QUENNE
89700;ROFFEY
89430;RUGNY
89420;ST ANDRE EN TERRE PLAINE
89110;LE VAL D OCRE ST MARTIN SUR OCRE
89440;STE COLOMBE
89100;ST DENIS LES SENS
89600;ST FLORENTIN
89600;ST FLORENTIN AVROLLES
89000;ST GEORGES SUR BAULCHE
89190;ST MAURICE AUX RICHES HOMMES
89270;ST MORE
89420;SAVIGNY EN TERRE PLAINE
89150;SAVIGNY SUR CLAIRIS
89160;SENNEVOY LE BAS
89116;SEPEAUX ST ROMAIN
89100;SUBLIGNY
89430;TANLAY ST VINNEMER
89450;THAROISEAU
89430;THOREY
89260;THORIGNY SUR OREUSE
89520;THURY
89700;TISSEY
89420;TREVILLY
89580;VAL DE MERCY
89580;VALLAN
89144;VARENNES
89270;VERMENTON
89150;VERNOY
89140;VILLENAVOTTE
89150;VILLENEUVE LA DONDAGRE
89190;VILLENEUVE L ARCHEVEQUE
89350;VILLENEUVE LES GENETS
89230;VILLENEUVE ST SALVES
89330;VILLEVALLIER
89260;PERCENEIGE GRANGE LE BOCAGE
89290;VINCELOTTES
89260;VOISINES
89270;VOUTENAY SUR CURE
90400;ANDELNANS
90150;BETHONVILLIERS
90140;BREBOTTE
90800;BUC
90160;DENNEY
90300;ELOIE
90110;FELON
90200;GROSMAGNY
90300;LACHAPELLE SOUS CHAUX
90360;LACHAPELLE SOUS ROUGEMONT
90150;LAGRANGE
90170;LAMADELEINE VAL DES ANGES
90100;THIANCOURT
90800;URCEREY
90400;VEZELOIS
90100;VILLARS LE SEC
91150;ABBEVILLE LA RIVIERE
91630;AVRAINVILLE
91570;BIEVRES
91720;BOIGNEVILLE
91150;BOUTERVILLIERS
31540;FALGA
31470;FONTENILLES
31440;FOS
31450;FOURQUEVAUX
31420;FRANCON
31360;LE FRECHET
31620;FRONTON
31550;GAILLAC TOULZA
31160;GANTIES
31290;GARDOUCH
31620;GARGAS
31510;GENOS
31230;GOUDEX
31190;GRAZAC
31440;GURAN
31540;JUZES
31110;JUZET DE LUCHON
31800;LABARTHE RIVIERE
31860;LABARTHE SUR LEZE
31450;LABASTIDE BEAUVOIR
31370;LABASTIDE CLERMONT
31620;LABASTIDE ST SERNIN
31600;LABASTIDETTE
31670;LABEGE
31190;LABRUYERE DORSA
31360;LAFFITE TOUPIERE
31480;LAREOLE
31460;LOUBENS LAURAGAIS
31350;LUNAX
31310;MAILHOLAS
31230;MARTISSERRE
31290;MAUREMONT
31190;MAURESSAC
31230;MAUVEZIN
31110;MAYREGNE
31230;MIRAMBEAU
31450;MONTBRUN LAURAGAIS
31260;MONTESPAN
31420;MONTOULIEU ST BERNARD
31430;MONTOUSSIN
31210;MONTREJEAU
31460;MOURVILLES BASSES
31560;NAILLOUX
31540;NOGARET
31320;PECHBUSQUE
31390;PEYSSIES
31120;PINSAGUEL
31860;PINS JUSTARET
31220;PLAGNE
31370;PLAGNOLE
31220;LE PLAN
31450;POMPERTUZAT
31480;PUYSSEGUR
31160;RAZECUEILLE
31250;REVEL
31250;REVEL ST FERREOL LE LAC
31290;RIEUMAJOU
31160;ROUEDE
31140;ST ALBAN
31510;ST BERTRAND DE COMMINGES
31420;ST ELIX SEGLAN
31180;ST GENIES BELLEVUE
31290;ST GERMIER
31410;ST HILAIRE
31800;ST IGNAN
31220;ST JULIEN SUR GARONNE
31230;ST LAURENT
31530;STE LIVRADE
31350;ST LOUP EN COMMINGES
31470;ST LYS
31590;ST MARCEL PAULEL
31650;ST ORENS DE GAMEVILLE
31350;ST PE DELBOSC
31370;SAJAS
31110;SALLES ET PRATVIEL
31460;LA SALVETAT LAURAGAIS
31420;SAMOUILLAN
31350;SARRECAVE
31460;SAUSSENS
31800;SAVARTHES
31370;SAVERES
31600;SEYSSES
31570;TARABEL
31420;TERREBASSE
31000;TOULOUSE
31200;TOULOUSE
31110;TREBONS DE LUCHON
31290;VALLEGUE
31860;VILLATE
31340;VILLEMUR SUR TARN
31330;LARRA
32110;ARBLADE LE HAUT
32270;AUBIET
32300;AUJAN MOURNEDE
32300;BARS
32160;BEAUMARCHES
32140;BELLEGARDE
32500;BRUGNENS
32450;CASTELNAU BARBARENS
32380;CASTERON
71240;ST AMBREUIL
71440;ST ANDRE EN BRESSE
71300;ST BERAIN SOUS SANVIGNES
71390;ST BOIL
71390;ST DESERT
71620;ST DIDIER EN BRESSE
71110;ST DIDIER EN BRIONNAIS
71490;ST EMILAND
71210;ST EUSEBE
71370;ST GERMAIN DU PLAIN
71510;ST LEGER SUR DHEUNE
71460;ST MARCELIN DE CRAY
71220;ST MARTIN DE SALENCEY
71110;ST MARTIN DU LAC
71460;ST MARTIN LA PATROUILLE
71620;ST MAURICE EN RIVIERE
71740;ST MAURICE LES CHATEAUNEUF
71490;ST MAURICE LES COUCHES
71230;ST ROMAIN SOUS GOURDON
71710;ST SYMPHORIEN DE MARMAGNE
71390;ST VALLERIN
71260;LA SALLE
71150;SAMPIGNY LES MARANGES
71410;SANVIGNES LES MINES
71390;SAULES
71330;SENS SUR SEILLE
71960;SERRIERES
71250;SIGY LE CHATEL
71740;TANCON
71490;TINTRY
71210;TORCY
71350;TOUTENANT
71520;TRAMBLY
71520;TRIVY
71000;VARENNES LES MACON
71220;VEROSVRES
71240;VERS
71620;VILLEGAUDIN
71270;CLUX VILLENEUVE
72600;AILLIERES BEAUVOIR
72610;ANCINNES
72170;ASSE LE RIBOUL
72200;LE BAILLEUL
72160;BEILLE
72320;BERFAY
72610;BETHON
72110;BONNETABLE
72400;LA BOSSE
72390;BOUER
72540;CHASSILLE
72500;CHATEAU DU LOIR
72540;CHEMIRE EN CHARNIE
72310;COGNERS
72110;COURCIVAL
72150;COURDEMANCHE BRIVES
72320;COURGENARD
72550;DEGRE
72500;DISSAY SOUS COURCILLON
72260;DISSE SOUS BALLON
72120;ECORPAIN
72700;ETIVAL LES LE MANS
72550;FAY
72400;LA FERTE BERNARD
72500;LAVERNAT
72450;LOMBRON
72540;LOUE
72600;LOUZES
72290;LUCE SOUS BALLON
72440;MAISONCELLES
72170;MARESCHE
72260;LES MEES
72320;MELLERAY
72240;MEZIERES SOUS LAVARDIN
72170;MOITRON SUR SARTHE LE GUE LIAN
72130;MOULINS LE CARBONNEL
72370;NUILLE LE JALAIS
72300;PARCE SUR SARTHE
72330;PARIGNE LE POLIN
72300;NOTRE DAME DU PE
72430;PIRMIL
72600;PIZIEUX
72340;PONCE SUR LE LOIR
72300;PRECIGNE
72140;ROUEZ
72110;ST AIGNAN
72110;ST CELERIN
72170;ST CHRISTOPHE DU JAMBET
72150;ST GEORGES DE LA COUEE
72120;ST GERVAIS DE VIC
72430;ST JEAN DU BOIS
72220;ST MARS D OUTILLE
72440;ST MICHEL DE CHAVAIGNES
72350;ST OUEN EN CHAMPAGNE
72610;ST PATERNE
72600;ST REMY DES MONTS
72150;ST VINCENT DU LOROUER
72170;SEGRIE
72140;SILLE LE GUILLAUME
72210;LA SUZE SUR SARTHE
72290;TEILLE
04140;MONTCLAR
04150;REDORTIERS
04340;MEOLANS REVEL REVEL
04150;REVEST DES BROUSSES
04500;RIEZ
04000;LA ROBINE SUR GALABRE
04000;LA ROBINE SUR GALABRE LAMBERT
04270;ST JEANNET
04500;ST LAURENT DU VERDON
04330;ST LIONS
04870;ST MICHEL L OBSERVATOIRE LINCEL
04150;SAUMANE
04320;SAUSSES
04140;SELONNET
04120;SOLEILHAS
04330;TARTONNE
04250;TURRIERS
04200;VALERNES
04200;VAUMEILH
04370;VILLARS COLMARS
05140;ASPRES SUR BUECH
05200;BARATIER
05230;LA BATIE NEUVE
05500;BUISSARD
05100;CERVIERES
05400;CHABESTAN
05260;CHABOTTES
05380;CHATEAUROUX LES ALPES
05800;CHAUFFAYER
05500;LES COSTES
05200;CROTS
05700;L EPINE
05110;ESPARRON
05300;GARDE COLOMBE EYGUIANS
05000;GAP ROMETTE
05800;LA CHAPELLE EN VALGAUDEMAR
05140;LA HAUTE BEAUME
05110;LARDIER ET VALENCA
05170;ORCIERES
05170;ORCIERES MERLETTE
05400;OZE
05160;ST APOLLINAIRE
05600;ST CLEMENT SUR DURANCE
05250;LE DEVOLUY SUPERDEVOLUY
05800;ST FIRMIN EN VALGODEMARD
05800;ST JACQUES EN VALGODEMARD
05500;ST LAURENT DU CROS
61800;MONCY
61160;MONTABARD
61170;MONTCHEVREL
61150;MONTGAROULT
61210;MONTREUIL AU HOULME
61160;MONTREUIL LA CAMBE
61800;MONTSECRET CLAIREFOUGERE CLAIREFOUGERE
61160;NEAUPHE SUR DIVE
61120;NEUVILLE SUR TOUQUES
61340;PERCHE EN NOCE PREAUX DU PERCHE
61240;NONANT LE PIN
61130;ORIGNY LE BUTIN
61350;PASSAIS VILLAGES L EPINAY LE COMTE
61360;LA PERRIERE
61210;PUTANGES LE LAC LA FORET AUVRAY
61210;PUTANGES LE LAC LA FRESNAYE AU SAUVAGE
61210;PUTANGES LE LAC STE CROIX SUR ORNE
61270;RAI
61230;RESENLIEU
61210;RI
61200;SAI
61170;ST AUBIN D APPENAI
61150;ST BRICE SOUS RANES
61800;ST CHRISTOPHE DE CHAULIEU
61570;BOISCHAMPRE MARCEI
61570;BOISCHAMPRE VRIGNY
61230;ST EVROULT DE MONTFORT
61130;ST FULGENT DES ORMES
61110;ST GERMAIN DES GROIS
61000;ST GERMAIN DU CORBEIS
61320;STE MARGUERITE DE CARROUGES
61300;ST SULPICE SUR RISLE
61470;SAP EN AUGE LE SAP
61150;SENTILLY
61310;SILLY EN GOUFFERN
61360;SURE
61310;SURVIE
61500;TANVILLE
61260;VAL AU PERCHE L HERMITIERE
61260;VAL AU PERCHE LA ROUGE
61260;VAL AU PERCHE LE THEIL
61340;VAL AU PERCHE ST AGNAN SUR ERRE
61120;TICHEVILLE
61800;TINCHEBRAY BOCAGE BEAUCHENE
61800;TINCHEBRAY BOCAGE FRENES
61800;TINCHEBRAY BOCAGE ST JEAN DES BOIS
61330;TORCHAMP
61190;TOUROUVRE AU PERCHE
61190;TOUROUVRE AU PERCHE AUTHEUIL
61190;TOUROUVRE AU PERCHE BIVILLIERS
61300;VITRAI SOUS LAIGLE
61210;LES YVETEAUX
62153;ABLAIN ST NAZAIRE
33410;LOUPIAC
33830;LUGOS
33670;MADIRAC
33430;MARIMBAULT
33700;MERIGNAC
33190;MORIZES
